CLIENTE;CLI;CLASE DE DOC;NRO. VA01/VA21;POS VA01/VA21;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;DESCRIPCION ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA ENTREGA ESPERADA;FECHA EMISION SOLPED;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;FECHA APROBACION SOLPED;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;GRUPO DE COMPRA OC;FECHA RECEPCION;NRO POSICION RECEPCION 1;Q RECEP. DE OC;ALMACEN RECEPCION 1;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;FECHA SELLO;OPERADOR PICKING;FECHA PICKING;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA CONTABILIZACION VL;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA DE CARGA;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;FECHA CUMPLIMIENTO FINAL UNIFICADA;dTIEMPO DE APROBACION SOLPED;dCOLOCACION OC;dTIEMPOS DE APROBACION OC;dENTREGA VA01/OC;dPRIMERA RECEPCIÓN - ENTREGA;dCAMION;Source.Name;dTRASLADO;dENTREGA AL CLIENTE;ENTREGADOS FT;dTIEMPO EMISION / ENTREGA;dPLAZO DE ENTREGA;dREGISTRO DE RECEPCION;dPICKING;dEMBALAJE;DIF_ENTREGA_SELLO;dALMACEN;dEXPEDICION;dREGISTRO DE ALMACENAMIENTO;OPERADOR PICKING ROSARIO;OPERADOR PICKING SJ;CARACTER DE GC;CARACTER ALMACEN RECEPCION 1;LIBERACION SOLPED CS;COLOCACION OC CS;LIBERACION OC CS;ENTREGA DEL PROVEEDOR CS;PLAZO DE ENTREGA EXCEDIDO CS;EXPEDICION CS;COLOCACION OC SEDE;LIBERACION OC SEDE;ENTREGA DEL PROVEEDOR SEDE;PLAZO DE ENTREGA EXCEDIDO SEDE;REGISTRO DE ALMACENAMIENTO OBRA;TRASLADO ALMACEN OBRA;TRASLADO CS;ALMACEN ROSARIO;ALMACEN SAN JUAN;REGISTRO DE RECEPCION ALMACEN ROSARIO;REGISTRO DE RECEPCION ALMACEN SAN JUAN;PICKING ALMACEN ROSARIO;PICKING ALMACEN SAN JUAN;EMBALAJE ALMACEN ROSARIO;EMBALAJE ALMACEN SAN JUAN;EXPEDICION ALMACEN OBRA;MES ENTREGA;COLOCACION OC EQUIPOS;LIBERACION OC EQUIPOS;ENTREGA DEL PROVEEDOR EQUIPOS;PLAZO DE ENTREGA EXCEDIDO EQUIPOS;COLOCACION OC AGV;LIBERACION OC AGV;ENTREGA DEL PROVEEDOR AGV;PLAZO DE ENTREGA EXCEDIDO AGV;ALMACEN OBRA;dPREPARACION;FECHAENTREGAMUYCERCANA;dTRANSPORTEyALM;PREPARACION;TRANSPORTEyALM;EQUIPOS MENORES;CADENA DE SUMINISTRO;ALMACÉN ;BLEN;COMPRAS;COMPRAS EQUIPOS;COMPRAS AGV;0
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;130;REP STOCK 0376;;0;;;;AGUERRERO;1002195;3;Materiales Stock;CUMPLIDO;CORREA DE ALTERNADOR;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;6;0;0376;;;8000074982;3;2;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900364891;3;JARAOZ;20/8/2025;19/9/2025;19/9/2025;;0;;19/9/2025;;0;;;;;;2;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;;;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;140;REP STOCK 0376;;0;;;;AGUERRERO;1002202;3;Materiales Stock;CUMPLIDO;CORREA PRINCIPAL;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;9;0;0376;;;8000074982;3;2;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900364891;3;JARAOZ;20/8/2025;19/9/2025;19/9/2025;;0;;19/9/2025;;0;;;;;;2;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;;;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;150;REP STOCK 0376;;0;;;;AGUERRERO;1002217;3;Materiales Stock;CUMPLIDO;CORREA;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;11;0;0376;;;8000074982;3;4;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900367945;3;JARAOZ;20/8/2025;29/9/2025;29/9/2025;;0;;29/9/2025;;0;;;;;;12;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;10;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;160;REP STOCK 0376;;0;;;;AGUERRERO;1002231;4;Materiales Stock;CUMPLIDO;TACOP T204018(TRABAESCARIFICADOR)XUN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;2;0;0376;;;8000074952;4;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;4;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;170;REP STOCK 0376;;0;;;;AGUERRERO;1002235;4;Materiales Stock;CUMPLIDO;CANTONERA DERECHAXUN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;3;0;0376;;;8000074952;4;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;4;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;180;REP STOCK 0376;;0;;;;AGUERRERO;1002237;5;Materiales Stock;CUMPLIDO;CANTONERA IZQQUIERDA XUN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;4;0;0376;;;8000074952;5;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;5;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;190;REP STOCK 0376;;0;;;;AGUERRERO;1002276;4;Materiales Stock;CUMPLIDO;PROTECTOR LATERAL BALDE;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;6;0;0376;;;8000074952;4;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;4;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;200;REP STOCK 0376;;0;;;;AGUERRERO;1002299;8;Materiales Stock;CUMPLIDO;UNA RIPPER X UN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;8;0;0376;;;8000074952;8;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;8;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;210;REP STOCK 0376;;0;;;;AGUERRERO;1002309;8;Materiales Stock;CUMPLIDO;PROTECTOR ESCARIFICADOR X UN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;9;0;0376;;;8000074952;8;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;8;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;220;REP STOCK 0376;;0;;;;AGUERRERO;1002329;28;Materiales Stock;CUMPLIDO;ARANDELA P BULON CUCHILLA;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;10;0;0376;;;8000074952;28;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;28;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;230;REP STOCK 0376;;0;;;;AGUERRERO;1002340;42;Materiales Stock;CUMPLIDO;BULON 5/8 X 21/2;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0376;;;8000075026;42;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367759;42;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;240;REP STOCK 0376;;0;;;;AGUERRERO;1002353;224;Materiales Stock;CUMPLIDO;TUERCA 5 8;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0376;;;8000075429;224;6;;ERUARTE;1/9/2025;11227;1 TRANS PROPIO 01.09.2025;ERODRIGUEZ;10/9/2025;4900367239;224;FMEDINA;1/9/2025;26/9/2025;26/9/2025;;0;;26/9/2025;;0;;;;;;16;0;1;29;;;13;0;;13;9;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;14;1;;5;;;;6;;;;septiembre;;;;;;;;;5;;;;;;;;1;1;;;;2
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;250;REP STOCK 0376;;0;;;;AGUERRERO;1002358;3;Materiales Stock;CUMPLIDO;CORTADOR LATERAL;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;12;0;0376;;;8000074952;3;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;3;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;260;REP STOCK 0376;;0;;;;AGUERRERO;1002373;26;Materiales Stock;CUMPLIDO;TUERCAS PARA CORTADORES LATERALES;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;13;0;0376;;;8000074952;26;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;26;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;270;REP STOCK 0376;;0;;;;AGUERRERO;1002396;15;Materiales Stock;CUMPLIDO;TRABA DE UNA;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;16;0;0376;;;8000074952;15;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;15;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;280;REP STOCK 0376;;0;;;;AGUERRERO;1002406;3;Materiales Stock;CUMPLIDO;SEGMENTOS DE CORTES CENTRALES LATERALES;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;17;0;0376;;;8000074952;3;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;3;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;290;REP STOCK 0376;;0;;;;AGUERRERO;1002408;4;Materiales Stock;CUMPLIDO;SEGMENTOS DE CORTE CENTRAL;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;18;0;0376;;;8000074952;4;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;4;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;300;REP STOCK 0376;;0;;;;AGUERRERO;1002412;11;Materiales Stock;CUMPLIDO;BULONES PARA CUCHILLAS TALON;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;20;0;0376;;;8000074952;11;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;11;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;310;REP STOCK 0376;;0;;;;AGUERRERO;1002413;11;Materiales Stock;CUMPLIDO;TUERCAS PARA BULON DE CUCHILLAS TALON;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;23;0;0376;;;8000074952;11;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;11;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;320;REP STOCK 0376;;0;;;;AGUERRERO;1002443;16;Materiales Stock;CUMPLIDO;PLOW BOLT TUERCA;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;25;0;0376;;;8000074952;16;2;;ERUARTE;21/8/2025;11082;1P TRASNP PROPIO 21.08.2025;MMORALES;23/9/2025;4900367751;16;JARAOZ;21/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;4;0;1;29;;;2;0;;2;33;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;2;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;330;REP STOCK 0376;;0;;;;AGUERRERO;1002472;9;Materiales Stock;CUMPLIDO;FILTRO COMBUSTIBLE XUN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;27;0;0376;;;8000074982;9;4;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900367758;9;JARAOZ;20/8/2025;27/9/2025;27/9/2025;;0;;27/9/2025;;0;;;;;;10;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;8;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;340;REP STOCK 0376;;0;;;;AGUERRERO;1002473;9;Materiales Stock;CUMPLIDO;FILTRO COMBUSTUBLE XUN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;13;0;0376;;;8000074982;9;2;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900364891;9;JARAOZ;20/8/2025;19/9/2025;19/9/2025;;0;;19/9/2025;;0;;;;;;2;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;;;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;350;REP STOCK 0376;;0;;;;AGUERRERO;1002480;7;Materiales Stock;CUMPLIDO;FILTRO ACEITE;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;14;0;0376;;;8000074982;7;4;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900367945;7;JARAOZ;20/8/2025;29/9/2025;29/9/2025;;0;;29/9/2025;;0;;;;;;12;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;10;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;360;REP STOCK 0376;;0;;;;AGUERRERO;1002491;9;Materiales Stock;CUMPLIDO;FILTRO ACEITE MOTOR;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;15;0;0376;;;8000074982;9;2;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900364891;9;JARAOZ;20/8/2025;19/9/2025;19/9/2025;;0;;19/9/2025;;0;;;;;;2;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;;;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;370;REP STOCK 0376;;0;;;;AGUERRERO;1002529;3;Materiales Stock;CUMPLIDO;FILTRO HIDRAULICO DE RETORNO XUN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;17;0;0376;;;8000074982;3;2;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900364891;3;JARAOZ;20/8/2025;19/9/2025;19/9/2025;;0;;19/9/2025;;0;;;;;;2;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;;;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;380;REP STOCK 0376;;0;;;;AGUERRERO;1002532;10;Materiales Stock;CUMPLIDO;FILTRO RESPIRADERO XUN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;18;0;0376;;;8000074982;10;6;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900371391;10;JARAOZ;20/8/2025;7/10/2025;7/10/2025;;0;;7/10/2025;;0;;;;;;20;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;18;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;390;REP STOCK 0376;;0;;;;AGUERRERO;1002543;14;Materiales Stock;CUMPLIDO;FILTRO AIRE XUN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;19;0;0376;;;8000074982;14;2;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900364891;14;JARAOZ;20/8/2025;19/9/2025;19/9/2025;;0;;19/9/2025;;0;;;;;;2;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;;;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;400;REP STOCK 0376;;0;;;;AGUERRERO;1002591;10;Materiales Stock;CUMPLIDO;FILTRO DE COMBUSTIBLE PRINCIPAL XU;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;20;0;0376;;;8000074982;10;4;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900367945;10;JARAOZ;20/8/2025;29/9/2025;29/9/2025;;0;;29/9/2025;;0;;;;;;12;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;10;1;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;420;REP STOCK 0376;;0;;;;AGUERRERO;1002607;3;Materiales Stock;CUMPLIDO;FILTRO RETORNO ACEITE HIDRAULICO;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;4;0;0376;;;8000075620;3;2;;ERUARTE;3/9/2025;11290;1P Transp.Propio;FGONZALEZ;17/9/2025;4900367945;3;FMEDINA;3/9/2025;29/9/2025;29/9/2025;;0;;29/9/2025;;0;;;;;;12;0;1;29;;;15;0;;15;14;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;10;1;;7;;;;8;;;;septiembre;;;;;;;;;7;;;;;;;;1;1;;;;2
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;430;REP STOCK 0376;;0;;;;AGUERRERO;1002608;3;Materiales Stock;CUMPLIDO;FILTRO HIDRAULICO XUN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;6;0;0376;;;8000075620;3;2;;ERUARTE;3/9/2025;11290;1P Transp.Propio;FGONZALEZ;17/9/2025;4900367945;3;FMEDINA;3/9/2025;29/9/2025;29/9/2025;;0;;29/9/2025;;0;;;;;;12;0;1;29;;;15;0;;15;14;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;10;1;;7;;;;8;;;;septiembre;;;;;;;;;7;;;;;;;;1;1;;;;2
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;440;REP STOCK 0376;;0;;;;AGUERRERO;1002619;2;Materiales Stock;CUMPLIDO;FILTRO HIDRAULICO GRUA GROVE;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;8;0;0376;;;8000075620;2;2;;ERUARTE;3/9/2025;11290;1P Transp.Propio;FGONZALEZ;17/9/2025;4900367945;2;FMEDINA;3/9/2025;29/9/2025;29/9/2025;;0;;29/9/2025;;0;;;;;;12;0;1;29;;;15;0;;15;14;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;10;1;;7;;;;8;;;;septiembre;;;;;;;;;7;;;;;;;;1;1;;;;2
0376 VELADERO FASE 8B /SAN JUAN;00376;ZPAS;1000072422;450;REP STOCK 0376;;0;;;;AGUERRERO;1002620;3;Materiales Stock;CUMPLIDO;FILTRO LINEA XUN;MM01;2;19/8/2025;;0;0;17/9/2025;;;0;;0;;;;;;;0;0;;0;;;;23;0;0376;;;8000074982;3;2;;ERUARTE;21/8/2025;11075;1 TRANS PROPIO 20.08.2025;ERODRIGUEZ;17/9/2025;4900364891;3;JARAOZ;20/8/2025;19/9/2025;19/9/2025;;0;;19/9/2025;;0;;;;;;2;0;1;29;;;2;-1;;1;28;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;;;;;;;;;;;;septiembre;;;;;;;;;;;;;;;;;;1;;;;1
